term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004366,FA26:E 00004366,004-001-FW,fw,,31,,class,F,Friday,,11:00am,11:50am,PODEM,PODEM 0273,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004874,FA26:E 00004874,007-000-SE,se,Michele Bigley,31,,class,R,Thursday,,11:00am,12:20pm,PODEM,PODEM 0275,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004874,FA26:E 00004874,007-000-SE,se,Michele Bigley,31,,class,T,Tuesday,,11:00am,12:20pm,PODEM,PODEM 0275,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004874,FA26:E 00004874,007-000-SE,se,Michele Bigley,31,,final,W,Wednesday,2026-12-09,11:30am,2:29pm,PODEM,PODEM 0275,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004876,FA26:E 00004876,007-001-FW,fw,Michele Bigley,31,,class,W,Wednesday,,4:00pm,4:50pm,YORK,YORK 3000A,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004875,FA26:E 00004875,008-000-SE,se,Michele Bigley,31,,class,R,Thursday,,12:30pm,1:50pm,PODEM,PODEM 0275,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004875,FA26:E 00004875,008-000-SE,se,Michele Bigley,31,,class,T,Tuesday,,12:30pm,1:50pm,PODEM,PODEM 0275,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004875,FA26:E 00004875,008-000-SE,se,Michele Bigley,31,,final,F,Friday,2026-12-11,11:30am,2:29pm,PODEM,PODEM 0275,0,0
FA26,CCE,120,CCE 120,CommPartnership/ProjDesign,UD,E 00004877,FA26:E 00004877,008-001-FW,fw,Michele Bigley,31,,class,W,Wednesday,,5:00pm,5:50pm,YORK,YORK 3000A,0,0
FA26,CCE,500,CCE 500,Apprentice Teaching in CCE,GR,EL00000341,FA26:EL00000341,001-000-SE,se,James Crawford,3,,class,,,,tba,tba,tba,tba,0,1
