term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,MUS,176,MUS 176,Music Technology Seminar,UD,E 00004772,FA26:E 00004772,002-000-SE,se,Shahrokh Yadegari,30,,final,S,Saturday,2026-12-12,8:00am,10:59am,CPMC,CPMC 365,0,0
FA26,MUS,199,MUS 199,Independent Study,UD,E 00003054,FA26:E 00003054,001-000-IN,in,Steven Schick,20,,class,R,Thursday,,12:30pm,1:50pm,CPMC,CPMC 264,0,0
FA26,MUS,199,MUS 199,Independent Study,UD,E 00003054,FA26:E 00003054,001-000-IN,in,Steven Schick,20,,class,T,Tuesday,,12:30pm,1:50pm,CPMC,CPMC 264,0,0
FA26,MUS,199,MUS 199,Independent Study,UD,EL00001394,FA26:EL00001394,002-000-IN,in,Cory Smythe,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,201A,MUS 201A,Projects in New Music Prfrmnce,GR,E 00003055,FA26:E 00003055,001-000-LA,lab,Mark Dresser,10,,class,M,Monday,,2:00pm,4:50pm,CPMC,CPMC 136,0,0
FA26,MUS,201B,MUS 201B,Projects in New Music Prfrmnce,GR,E 00003056,FA26:E 00003056,001-000-LA,lab,Cory Smythe,10,,class,F,Friday,,12:00pm,2:50pm,CPMC,CPMC 136,0,0
FA26,MUS,201C,MUS 201C,Projects in New Music Prfrmnce,GR,E 00003057,FA26:E 00003057,001-000-LA,lab,Steven Schick,15,,class,R,Thursday,,2:00pm,4:50pm,CPMC,CPMC 151,0,0
FA26,MUS,201C,MUS 201C,Projects in New Music Prfrmnce,GR,E 00003057,FA26:E 00003057,001-000-LA,lab,Steven Schick,15,,class,T,Tuesday,,2:00pm,4:50pm,CPMC,CPMC 151,0,0
FA26,MUS,201D,MUS 201D,Projects in New Music Prfrmnce,GR,EL00001395,FA26:EL00001395,001-000-LA,lab,Steven Schick,15,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,203D,MUS 203D,Advanced Prjcts in Composition,GR,EL00001396,FA26:EL00001396,001-000-ST,st,Anthony Davis,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,203D,MUS 203D,Advanced Prjcts in Composition,GR,EL00001397,FA26:EL00001397,002-000-ST,st,Lei Liang,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,203D,MUS 203D,Advanced Prjcts in Composition,GR,EL00001398,FA26:EL00001398,003-000-ST,st,Michelle Lou,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,203D,MUS 203D,Advanced Prjcts in Composition,GR,EL00001399,FA26:EL00001399,004-000-ST,st,Timothy McCormack,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,203D,MUS 203D,Advanced Prjcts in Composition,GR,EL00001400,FA26:EL00001400,005-000-ST,st,Karola Obermueller,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,203D,MUS 203D,Advanced Prjcts in Composition,GR,EL00001401,FA26:EL00001401,006-000-ST,st,Rand Steiger,10,,class,,,,tba,tba,tba,tba,0,1
FA26,MUS,204,MUS 204,Focus on Composition,GR,E 00003058,FA26:E 00003058,001-000-SE,se,Anthony Davis,15,,class,M,Monday,,2:00pm,3:50pm,CPMC,CPMC 231,0,0
FA26,MUS,206,MUS 206,Experimental Studies Seminar,GR,E 00003059,FA26:E 00003059,001-000-SE,se,Steven Schick,15,,class,W,Wednesday,,2:00pm,4:50pm,CPMC,CPMC 231,0,0
FA26,MUS,206,MUS 206,Experimental Studies Seminar,GR,E 00003060,FA26:E 00003060,002-000-SE,se,Susan Narucki,15,,class,F,Friday,,1:30pm,3:50pm,CPMC,CPMC 265,0,0
