term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001419,FA26:E 00001419,004-001-DI,discussion,Nancy Yim,30,,class,R,Thursday,,12:00pm,12:50pm,CENTR,CENTR 217B,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001419,FA26:E 00001419,004-001-DI,discussion,Nancy Yim,30,,class,T,Tuesday,,12:00pm,12:50pm,CENTR,CENTR 217B,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001414,FA26:E 00001414,005-000-LE,lecture,Nancy Yim,30,,class,F,Friday,,1:00pm,1:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001414,FA26:E 00001414,005-000-LE,lecture,Nancy Yim,30,,class,M,Monday,,1:00pm,1:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001414,FA26:E 00001414,005-000-LE,lecture,Nancy Yim,30,,class,W,Wednesday,,1:00pm,1:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001414,FA26:E 00001414,005-000-LE,lecture,Nancy Yim,30,,final,M,Monday,2026-12-07,11:30am,2:29pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001420,FA26:E 00001420,005-001-DI,discussion,Nancy Yim,30,,class,R,Thursday,,1:00pm,1:50pm,RWAC,RWAC 0291,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001420,FA26:E 00001420,005-001-DI,discussion,Nancy Yim,30,,class,T,Tuesday,,1:00pm,1:50pm,RWAC,RWAC 0291,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001415,FA26:E 00001415,006-000-LE,lecture,Nancy Yim,30,,class,F,Friday,,2:00pm,2:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001415,FA26:E 00001415,006-000-LE,lecture,Nancy Yim,30,,class,M,Monday,,2:00pm,2:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001415,FA26:E 00001415,006-000-LE,lecture,Nancy Yim,30,,class,W,Wednesday,,2:00pm,2:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001415,FA26:E 00001415,006-000-LE,lecture,Nancy Yim,30,,final,W,Wednesday,2026-12-09,3:00pm,5:59pm,CENTR,CENTR 201,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001421,FA26:E 00001421,006-001-DI,discussion,Nancy Yim,30,,class,R,Thursday,,2:00pm,2:50pm,RWAC,RWAC 0292,0,0
FA26,LTKO,001A,LTKO 001A,Beginning Korean:First Yr. I,LD,E 00001421,FA26:E 00001421,006-001-DI,discussion,Nancy Yim,30,,class,T,Tuesday,,2:00pm,2:50pm,RWAC,RWAC 0292,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001422,FA26:E 00001422,001-000-LE,lecture,Jeyseon Lee,30,,class,F,Friday,,2:00pm,2:50pm,CENTR,CENTR 218,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001422,FA26:E 00001422,001-000-LE,lecture,Jeyseon Lee,30,,class,M,Monday,,2:00pm,2:50pm,CENTR,CENTR 218,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001422,FA26:E 00001422,001-000-LE,lecture,Jeyseon Lee,30,,class,W,Wednesday,,2:00pm,2:50pm,CENTR,CENTR 218,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001422,FA26:E 00001422,001-000-LE,lecture,Jeyseon Lee,30,,final,W,Wednesday,2026-12-09,3:00pm,5:59pm,CENTR,CENTR 218,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001425,FA26:E 00001425,001-001-DI,discussion,Jeyseon Lee,30,,class,R,Thursday,,2:00pm,2:50pm,CENTR,CENTR 217B,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001425,FA26:E 00001425,001-001-DI,discussion,Jeyseon Lee,30,,class,T,Tuesday,,2:00pm,2:50pm,CENTR,CENTR 217B,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001423,FA26:E 00001423,002-000-LE,lecture,Eun Sun Tark,30,,class,F,Friday,,3:00pm,3:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001423,FA26:E 00001423,002-000-LE,lecture,Eun Sun Tark,30,,class,M,Monday,,3:00pm,3:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001423,FA26:E 00001423,002-000-LE,lecture,Eun Sun Tark,30,,class,W,Wednesday,,3:00pm,3:50pm,CENTR,CENTR 201,0,0
FA26,LTKO,002A,LTKO 002A,Intermediate Korean:2nd Yr I,LD,E 00001423,FA26:E 00001423,002-000-LE,lecture,Eun Sun Tark,30,,final,F,Friday,2026-12-11,3:00pm,5:59pm,CENTR,CENTR 201,0,0
