term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,ECON,500A,ECON 500A,Teaching Methods in Economics,GR,EL00000830,FA26:EL00000830,001-000-IN,in,Katherine Meckel,50,,class,,,,tba,tba,tba,tba,0,1
FA26,ECON,500A,ECON 500A,Teaching Methods in Economics,GR,EL00000831,FA26:EL00000831,002-000-IN,in,Katherine Meckel,50,,class,,,,tba,tba,tba,tba,0,1
FA26,ECON,500A,ECON 500A,Teaching Methods in Economics,GR,EL00000832,FA26:EL00000832,003-000-IN,in,Katherine Meckel,50,,class,,,,tba,tba,tba,tba,0,1
FA26,EDS,031,EDS 031,Introductn to Teaching Science,LD,E 00003695,FA26:E 00003695,001-000-SE,se,Thomas Bussey,20,,class,W,Wednesday,,1:00pm,2:50pm,NSB,NSB 3211,0,0
FA26,EDS,031,EDS 031,Introductn to Teaching Science,LD,E 00003695,FA26:E 00003695,001-000-SE,se,Thomas Bussey,20,,final,M,Monday,2026-12-07,11:30am,2:29pm,NSB,NSB 3211,0,0
FA26,EDS,038,EDS 038,Explorations in Education,LD,E 00002744,FA26:E 00002744,001-000-SE,se,Bailey Choi-Vanos,20,,class,W,Wednesday,,3:00pm,4:50pm,RWAC,RWAC 0521,0,0
FA26,EDS,038,EDS 038,Explorations in Education,LD,EL00002340,FA26:EL00002340,001-001-FW,fw,Bailey Choi-Vanos,20,,class,,,,tba,tba,tba,tba,0,1
FA26,EDS,102,EDS 102,Intro to Qual Methods/EdRsrch,UD,E 00001385,FA26:E 00001385,001-000-LE,lecture,Sherice Clarke,72,,class,R,Thursday,,11:00am,12:20pm,RWAC,RWAC 0121,0,0
FA26,EDS,102,EDS 102,Intro to Qual Methods/EdRsrch,UD,E 00001385,FA26:E 00001385,001-000-LE,lecture,Sherice Clarke,72,,class,T,Tuesday,,11:00am,12:20pm,RWAC,RWAC 0121,0,0
FA26,EDS,103,EDS 103,Intro to Quant Methods/EdRsrch,UD,E 00002745,FA26:E 00002745,001-000-LE,lecture,Christopher Halter,45,,class,R,Thursday,,3:30pm,4:50pm,RWAC,RWAC 0521,0,0
FA26,EDS,103,EDS 103,Intro to Quant Methods/EdRsrch,UD,E 00002745,FA26:E 00002745,001-000-LE,lecture,Christopher Halter,45,,class,T,Tuesday,,3:30pm,4:50pm,RWAC,RWAC 0521,0,0
FA26,EDS,112,EDS 112,U.S. Urban Education,UD,E 00001386,FA26:E 00001386,001-000-LE,lecture,Thandeka Chapman,70,,class,R,Thursday,,2:00pm,3:20pm,RWAC,RWAC 0121,0,0
FA26,EDS,112,EDS 112,U.S. Urban Education,UD,E 00001386,FA26:E 00001386,001-000-LE,lecture,Thandeka Chapman,70,,class,T,Tuesday,,2:00pm,3:20pm,RWAC,RWAC 0121,0,0
FA26,EDS,114,EDS 114,Cogn Develp&Intractv Compt Env,UD,E 00002746,FA26:E 00002746,001-000-LE,lecture,Amy Eguchi,32,,class,R,Thursday,,9:30am,12:20pm,DIB,DIB 253,0,0
FA26,EDS,114,EDS 114,Cogn Develp&Intractv Compt Env,UD,E 00002747,FA26:E 00002747,001-001-LA,lab,Amy Eguchi,16,,class,T,Tuesday,,9:30am,10:20am,DIB,DIB 253,0,0
FA26,EDS,114,EDS 114,Cogn Develp&Intractv Compt Env,UD,E 00002748,FA26:E 00002748,001-002-LA,lab,Amy Eguchi,16,,class,T,Tuesday,,11:00am,11:50am,DIB,DIB 253,0,0
FA26,EDS,115,EDS 115,Cog Development & Education,UD,E 00001387,FA26:E 00001387,001-000-LE,lecture,Sherice Clarke,60,,class,R,Thursday,,2:00pm,3:20pm,MOS,MOS 0204,0,0
