term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003942,FA26:E 00003942,001-001-DI,discussion,Valerie Schmidt,34,,class,M,Monday,,1:00pm,1:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003943,FA26:E 00003943,001-002-DI,discussion,Valerie Schmidt,34,,class,F,Friday,,1:00pm,1:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003944,FA26:E 00003944,001-003-DI,discussion,Valerie Schmidt,34,,class,F,Friday,,2:00pm,2:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003945,FA26:E 00003945,001-004-DI,discussion,Valerie Schmidt,34,,class,M,Monday,,3:00pm,3:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003946,FA26:E 00003946,001-005-DI,discussion,Valerie Schmidt,34,,class,F,Friday,,3:00pm,3:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003947,FA26:E 00003947,001-006-DI,discussion,Valerie Schmidt,34,,class,M,Monday,,10:00am,10:50am,WLH,WLH 2112,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003948,FA26:E 00003948,001-007-DI,discussion,Valerie Schmidt,34,,class,W,Wednesday,,10:00am,10:50am,WLH,WLH 2112,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003949,FA26:E 00003949,001-008-DI,discussion,Valerie Schmidt,34,,class,F,Friday,,10:00am,10:50am,WLH,WLH 2112,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001066,FA26:E 00001066,002-000-LE,lecture,Jerry Yang,272,,class,R,Thursday,,11:00am,12:20pm,PETER,PETER 110,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001066,FA26:E 00001066,002-000-LE,lecture,Jerry Yang,272,,class,T,Tuesday,,11:00am,12:20pm,PETER,PETER 110,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001066,FA26:E 00001066,002-000-LE,lecture,Jerry Yang,272,,final,W,Wednesday,2026-12-09,11:30am,2:29pm,PETER,PETER 110,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003950,FA26:E 00003950,002-001-DI,discussion,Jerry Yang,34,,class,M,Monday,,3:00pm,3:50pm,WLH,WLH 2113,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003951,FA26:E 00003951,002-002-DI,discussion,Jerry Yang,34,,class,W,Wednesday,,3:00pm,3:50pm,WLH,WLH 2113,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003952,FA26:E 00003952,002-003-DI,discussion,Jerry Yang,34,,class,F,Friday,,3:00pm,3:50pm,WLH,WLH 2113,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003953,FA26:E 00003953,002-004-DI,discussion,Jerry Yang,34,,class,M,Monday,,4:00pm,4:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003954,FA26:E 00003954,002-005-DI,discussion,Jerry Yang,34,,class,W,Wednesday,,4:00pm,4:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003955,FA26:E 00003955,002-006-DI,discussion,Jerry Yang,34,,class,F,Friday,,4:00pm,4:50pm,WLH,WLH 2208,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003956,FA26:E 00003956,002-007-DI,discussion,Jerry Yang,34,,class,M,Monday,,1:00pm,1:50pm,WLH,WLH 2115,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00003957,FA26:E 00003957,002-008-DI,discussion,Jerry Yang,34,,class,W,Wednesday,,1:00pm,1:50pm,WLH,WLH 2115,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001067,FA26:E 00001067,003-000-LE,lecture,Jeremy Klosterman,272,,class,R,Thursday,,12:30pm,1:50pm,YORK,YORK 2722,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001067,FA26:E 00001067,003-000-LE,lecture,Jeremy Klosterman,272,,class,T,Tuesday,,12:30pm,1:50pm,YORK,YORK 2722,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001067,FA26:E 00001067,003-000-LE,lecture,Jeremy Klosterman,272,,midterm,M,Monday,2026-10-19,7:00pm,8:50pm,CTL,CTL 0125,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001067,FA26:E 00001067,003-000-LE,lecture,Jeremy Klosterman,272,,midterm,M,Monday,2026-11-16,7:00pm,8:50pm,CTL,CTL 0125,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00001067,FA26:E 00001067,003-000-LE,lecture,Jeremy Klosterman,272,,final,F,Friday,2026-12-11,11:30am,2:29pm,YORK,YORK 2722,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002490,FA26:E 00002490,003-001-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,8:00am,8:50am,HSS,HSS 1128A,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002508,FA26:E 00002508,003-002-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,9:00am,9:50am,HSS,HSS 1128A,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002509,FA26:E 00002509,003-003-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,10:00am,10:50am,HSS,HSS 1128A,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002510,FA26:E 00002510,003-004-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,11:00am,11:50am,HSS,HSS 1128A,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002511,FA26:E 00002511,003-005-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,12:00pm,12:50pm,HSS,HSS 1128A,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002512,FA26:E 00002512,003-006-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,1:00pm,1:50pm,HSS,HSS 1128A,0,0
FA26,CHEM,040A,CHEM 040A,Organic Chem for Life Sci I,LD,E 00002513,FA26:E 00002513,003-007-DI,discussion,Jeremy Klosterman,34,,class,W,Wednesday,,2:00pm,2:50pm,HSS,HSS 1128A,0,0
