term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000545,FA26:E 00000545,001-000-LE,lecture,Sarah Creel,348,,class,R,Thursday,,9:30am,10:50am,CTL,CTL 0125,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000545,FA26:E 00000545,001-000-LE,lecture,Sarah Creel,348,,class,T,Tuesday,,9:30am,10:50am,CTL,CTL 0125,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000545,FA26:E 00000545,001-000-LE,lecture,Sarah Creel,348,,final,R,Thursday,2026-12-10,8:00am,10:59am,CTL,CTL 0125,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000546,FA26:E 00000546,001-001-LA,lab,Sarah Creel,50,,class,W,Wednesday,,12:00pm,12:50pm,COA,COA B30,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000547,FA26:E 00000547,001-002-LA,lab,Sarah Creel,50,,class,W,Wednesday,,1:00pm,1:50pm,DIB,DIB 121,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000548,FA26:E 00000548,001-003-LA,lab,Sarah Creel,50,,class,W,Wednesday,,2:00pm,2:50pm,CSB,CSB 005,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000549,FA26:E 00000549,001-004-LA,lab,Sarah Creel,50,,class,W,Wednesday,,3:00pm,3:50pm,CSB,CSB 004,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000550,FA26:E 00000550,001-005-LA,lab,Sarah Creel,50,,class,W,Wednesday,,4:00pm,4:50pm,PCYNH,PCYNH 120,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000551,FA26:E 00000551,001-006-LA,lab,Sarah Creel,50,,class,W,Wednesday,,5:00pm,5:50pm,DIB,DIB 121,0,0
FA26,COGS,014A,COGS 014A,Intro. to Research Methods,LD,E 00000552,FA26:E 00000552,001-007-LA,lab,Sarah Creel,48,,class,W,Wednesday,,11:00am,11:50am,WLH,WLH 2113,0,0
FA26,COGS,014B,COGS 014B,Intro. to Statistical Analysis,LD,E 00000553,FA26:E 00000553,001-000-LE,lecture,Drew Walker,250,,class,F,Friday,,2:00pm,2:50pm,MOS,MOS 0113,0,0
FA26,COGS,014B,COGS 014B,Intro. to Statistical Analysis,LD,E 00000553,FA26:E 00000553,001-000-LE,lecture,Drew Walker,250,,class,M,Monday,,2:00pm,2:50pm,MOS,MOS 0113,0,0
FA26,COGS,014B,COGS 014B,Intro. to Statistical Analysis,LD,E 00000553,FA26:E 00000553,001-000-LE,lecture,Drew Walker,250,,class,W,Wednesday,,2:00pm,2:50pm,MOS,MOS 0113,0,0
FA26,COGS,014B,COGS 014B,Intro. to Statistical Analysis,LD,E 00000553,FA26:E 00000553,001-000-LE,lecture,Drew Walker,250,,final,W,Wednesday,2026-12-09,3:00pm,5:59pm,MOS,MOS 0113,0,0
FA26,COGS,014B,COGS 014B,Intro. to Statistical Analysis,LD,E 00000554,FA26:E 00000554,001-001-LA,lab,Drew Walker,50,,class,M,Monday,,3:00pm,3:50pm,CSB,CSB 005,0,0
FA26,COGS,014B,COGS 014B,Intro. to Statistical Analysis,LD,E 00000555,FA26:E 00000555,001-002-LA,lab,Drew Walker,50,,class,M,Monday,,4:00pm,4:50pm,CENTR,CENTR 222,0,0
