term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,MGTF,402,MGTF 402,Investment Analysis,GR,E 00004694,FA26:E 00004694,001-000-LE,lecture,Allan Timmermann,98,,final,M,Monday,2026-12-07,8:00am,11:00am,OTRSN,OTRSN 1E106,0,0
FA26,MGTF,402,MGTF 402,Investment Analysis,GR,E 00004695,FA26:E 00004695,002-000-LE,lecture,Allan Timmermann,98,,class,M,Monday,,11:00am,1:50pm,WFH,WFH 4N128,0,0
FA26,MGTF,402,MGTF 402,Investment Analysis,GR,E 00004695,FA26:E 00004695,002-000-LE,lecture,Allan Timmermann,98,,final,M,Monday,2026-12-07,8:00am,11:00am,OTRSN,OTRSN 1E107,0,0
FA26,MGTF,404,MGTF 404,Fin Econometric/Empirical Mthd,GR,E 00004690,FA26:E 00004690,001-000-LE,lecture,Rossen Valkanov,98,,class,T,Tuesday,,8:00am,10:50am,WFH,WFH 4N128,0,0
FA26,MGTF,404,MGTF 404,Fin Econometric/Empirical Mthd,GR,E 00004690,FA26:E 00004690,001-000-LE,lecture,Rossen Valkanov,98,,final,T,Tuesday,2026-12-08,8:00am,11:00am,OTRSN,OTRSN 1E106,0,0
FA26,MGTF,404,MGTF 404,Fin Econometric/Empirical Mthd,GR,E 00004703,FA26:E 00004703,002-000-LE,lecture,Rossen Valkanov,98,,class,T,Tuesday,,11:00am,1:50pm,WFH,WFH 4N128,0,0
FA26,MGTF,404,MGTF 404,Fin Econometric/Empirical Mthd,GR,E 00004703,FA26:E 00004703,002-000-LE,lecture,Rossen Valkanov,98,,final,T,Tuesday,2026-12-08,8:00am,11:00am,OTRSN,OTRSN 1E107,0,0
FA26,MGTF,405,MGTF 405,Business Forecasting,GR,E 00004706,FA26:E 00004706,001-000-LE,lecture,Allan Timmermann,98,,class,T,Tuesday,,2:00pm,4:50pm,WFH,WFH 4N128,0,0
FA26,MGTF,405,MGTF 405,Business Forecasting,GR,E 00004706,FA26:E 00004706,001-000-LE,lecture,Allan Timmermann,98,,final,T,Tuesday,2026-12-08,3:00pm,6:00pm,WFH,WFH 4N128,0,0
FA26,MGTF,415,MGTF 415,Collect/Analyze Financial Data,GR,E 00004687,FA26:E 00004687,001-000-LE,lecture,Michael Reher,98,,class,W,Wednesday,,11:00am,1:50pm,WFH,WFH 4N128,0,0
FA26,MGTF,415,MGTF 415,Collect/Analyze Financial Data,GR,E 00004687,FA26:E 00004687,001-000-LE,lecture,Michael Reher,98,,final,W,Wednesday,2026-12-09,11:30am,2:30pm,OTRSN,OTRSN 1E106,0,0
FA26,MGTF,415,MGTF 415,Collect/Analyze Financial Data,GR,E 00004692,FA26:E 00004692,002-000-LE,lecture,Michael Reher,98,,class,W,Wednesday,,2:00pm,4:50pm,WFH,WFH 4N128,0,0
FA26,MGTF,415,MGTF 415,Collect/Analyze Financial Data,GR,E 00004692,FA26:E 00004692,002-000-LE,lecture,Michael Reher,98,,final,W,Wednesday,2026-12-09,11:30am,2:30pm,OTRSN,OTRSN 1E107,0,0
FA26,MGTF,418,MGTF 418,Preparing for the CFA Exam,GR,E 00004704,FA26:E 00004704,001-000-LE,lecture,Christopher Girand,36,,class,R,Thursday,,8:30am,10:20am,WFH,WFH 3N129,0,0
FA26,MGTF,490,MGTF 490,Capstone: Applied Finance Proj,GR,E 00004688,FA26:E 00004688,001-000-LE,lecture,Christopher Girand,60,,class,W,Wednesday,,9:00am,11:50am,OTRSN,OTRSN 3E107,0,0
FA26,MGTF,490,MGTF 490,Capstone: Applied Finance Proj,GR,E 00004705,FA26:E 00004705,002-000-LE,lecture,Christopher Girand,60,,class,W,Wednesday,,1:00pm,3:50pm,OTRSN,OTRSN 3E107,0,0
FA26,MGTF,495,MGTF 495,Special Topics,GR,E 00004707,FA26:E 00004707,001-000-LE,lecture,,98,,class,F,Friday,,1:00pm,3:50pm,WFH,WFH 4N128,0,0
FA26,MGTF,495,MGTF 495,Special Topics,GR,E 00004707,FA26:E 00004707,001-000-LE,lecture,,98,,other,F,Friday,2026-10-23,9:00am,11:50am,WFH,WFH 4N128,0,0
FA26,MGTP,401,MGTP 401,Professional Seminar,GR,E 00004680,FA26:E 00004680,001-000-SE,se,Christopher Girand,45,,class,T,Tuesday,,10:00am,10:50am,OTRSN,OTRSN 1E106,0,0
FA26,MGTP,401,MGTP 401,Professional Seminar,GR,E 00004683,FA26:E 00004683,002-000-SE,se,Christopher Girand,45,,class,T,Tuesday,,9:00am,9:50am,OTRSN,OTRSN 1E106,0,0
FA26,MGTP,414,MGTP 414,Business Law,GR,E 00004693,FA26:E 00004693,001-000-LE,lecture,Michael Parme,98,,class,W,Wednesday,,11:00am,1:50pm,OTRSN,OTRSN 1E106,0,0
FA26,MGTP,414,MGTP 414,Business Law,GR,E 00004693,FA26:E 00004693,001-000-LE,lecture,Michael Parme,98,,final,W,Wednesday,2026-12-09,11:30am,2:30pm,WFH,WFH 4N128,0,0
FA26,MGTP,421,MGTP 421,Internal Control/Fin Reporting,GR,E 00004684,FA26:E 00004684,001-000-LE,lecture,William Molloie,98,,class,R,Thursday,,11:00am,1:50pm,OTRSN,OTRSN 1E107,0,0
FA26,MGTP,421,MGTP 421,Internal Control/Fin Reporting,GR,E 00004684,FA26:E 00004684,001-000-LE,lecture,William Molloie,98,,final,R,Thursday,2026-12-10,11:30am,2:30pm,WFH,WFH 4N128,0,0
