term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001511,FA26:E 00001511,002-004-DI,discussion,Scott Tilton,6,,class,M,Monday,,7:00pm,7:50pm,MANDE,MANDE B-104,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001512,FA26:E 00001512,002-005-DI,discussion,Scott Tilton,6,,class,M,Monday,,5:00pm,5:50pm,SOLIS,SOLIS 110,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001513,FA26:E 00001513,002-006-DI,discussion,Scott Tilton,6,,class,M,Monday,,6:00pm,6:50pm,SOLIS,SOLIS 110,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001498,FA26:E 00001498,003-000-LE,lecture,Adam Bowers,32,,class,F,Friday,,12:00pm,12:50pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001498,FA26:E 00001498,003-000-LE,lecture,Adam Bowers,32,,class,M,Monday,,12:00pm,12:50pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001498,FA26:E 00001498,003-000-LE,lecture,Adam Bowers,32,,class,W,Wednesday,,12:00pm,12:50pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001498,FA26:E 00001498,003-000-LE,lecture,Adam Bowers,32,,midterm,F,Friday,2026-10-23,6:00pm,6:50pm,SOLIS,SOLIS 107,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001498,FA26:E 00001498,003-000-LE,lecture,Adam Bowers,32,,midterm,F,Friday,2026-11-20,6:00pm,6:50pm,SOLIS,SOLIS 107,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001498,FA26:E 00001498,003-000-LE,lecture,Adam Bowers,32,,final,S,Saturday,2026-12-05,8:00am,10:59am,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001516,FA26:E 00001516,003-001-DI,discussion,Adam Bowers,4,,class,M,Monday,,4:00pm,4:50pm,CENTR,CENTR 207,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001517,FA26:E 00001517,003-002-DI,discussion,Adam Bowers,4,,class,M,Monday,,5:00pm,5:50pm,CENTR,CENTR 207,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001518,FA26:E 00001518,003-003-DI,discussion,Adam Bowers,4,,class,M,Monday,,6:00pm,6:50pm,CENTR,CENTR 207,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001519,FA26:E 00001519,003-004-DI,discussion,Adam Bowers,4,,class,M,Monday,,7:00pm,7:50pm,CENTR,CENTR 207,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001520,FA26:E 00001520,003-005-DI,discussion,Adam Bowers,4,,class,M,Monday,,6:00pm,6:50pm,CENTR,CENTR 220,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001521,FA26:E 00001521,003-006-DI,discussion,Adam Bowers,4,,class,M,Monday,,7:00pm,7:50pm,CENTR,CENTR 220,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001522,FA26:E 00001522,003-007-DI,discussion,Adam Bowers,4,,class,M,Monday,,6:00pm,6:50pm,APM,APM 6414,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001523,FA26:E 00001523,003-008-DI,discussion,Adam Bowers,4,,class,M,Monday,,7:00pm,7:50pm,APM,APM 6414,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001499,FA26:E 00001499,004-000-LE,lecture,Michael Holst,32,,class,F,Friday,,2:00pm,2:50pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001499,FA26:E 00001499,004-000-LE,lecture,Michael Holst,32,,class,M,Monday,,2:00pm,2:50pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001499,FA26:E 00001499,004-000-LE,lecture,Michael Holst,32,,class,W,Wednesday,,2:00pm,2:50pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001499,FA26:E 00001499,004-000-LE,lecture,Michael Holst,32,,final,W,Wednesday,2026-12-09,3:00pm,5:59pm,MOS,MOS 0114,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001524,FA26:E 00001524,004-001-DI,discussion,Michael Holst,4,,class,M,Monday,,5:00pm,5:50pm,YORK,YORK 3000A,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001525,FA26:E 00001525,004-002-DI,discussion,Michael Holst,4,,class,M,Monday,,6:00pm,6:50pm,YORK,YORK 3000A,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001526,FA26:E 00001526,004-003-DI,discussion,Michael Holst,4,,class,M,Monday,,7:00pm,7:50pm,YORK,YORK 3000A,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001527,FA26:E 00001527,004-004-DI,discussion,Michael Holst,4,,class,M,Monday,,8:00pm,8:50pm,YORK,YORK 3000A,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001530,FA26:E 00001530,004-007-DI,discussion,Michael Holst,4,,class,M,Monday,,5:00pm,5:50pm,WLH,WLH 2112,0,0
FA26,MATH,010A,MATH 010A,Calculus I,LD,E 00001531,FA26:E 00001531,004-008-DI,discussion,Michael Holst,4,,class,M,Monday,,6:00pm,6:50pm,WLH,WLH 2112,0,0
FA26,MATH,010B,MATH 010B,Calculus II,LD,E 00001532,FA26:E 00001532,001-000-LE,lecture,Michael Holst,128,,class,F,Friday,,8:00am,8:50am,PETER,PETER 110,0,0
FA26,MATH,010B,MATH 010B,Calculus II,LD,E 00001532,FA26:E 00001532,001-000-LE,lecture,Michael Holst,128,,class,M,Monday,,8:00am,8:50am,PETER,PETER 110,0,0
