term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,DSC,020,DSC 020,Prgrmng/DataStruc for Data Sci,LD,E 00000757,FA26:E 00000757,001-001-DI,discussion,Marina Langlois,120,,class,F,Friday,,2:00pm,2:50pm,CENTR,CENTR 214,0,0
FA26,DSC,030,DSC 030,DataStrc/Algrthms for Data Sci,LD,E 00000758,FA26:E 00000758,001-000-LE,lecture,Marina Langlois,90,,class,F,Friday,,11:00am,11:50am,CENTR,CENTR 214,0,0
FA26,DSC,030,DSC 030,DataStrc/Algrthms for Data Sci,LD,E 00000758,FA26:E 00000758,001-000-LE,lecture,Marina Langlois,90,,class,M,Monday,,11:00am,11:50am,CENTR,CENTR 214,0,0
FA26,DSC,030,DSC 030,DataStrc/Algrthms for Data Sci,LD,E 00000758,FA26:E 00000758,001-000-LE,lecture,Marina Langlois,90,,class,W,Wednesday,,11:00am,11:50am,CENTR,CENTR 214,0,0
FA26,DSC,030,DSC 030,DataStrc/Algrthms for Data Sci,LD,E 00000758,FA26:E 00000758,001-000-LE,lecture,Marina Langlois,90,,final,T,Tuesday,2026-12-08,11:30am,2:29pm,CENTR,CENTR 214,0,0
FA26,DSC,030,DSC 030,DataStrc/Algrthms for Data Sci,LD,E 00000759,FA26:E 00000759,001-001-DI,discussion,Marina Langlois,90,,class,F,Friday,,3:00pm,3:50pm,CENTR,CENTR 214,0,0
FA26,DSC,040A,DSC 040A,Theor Fndtns of Data Sci I,LD,E 00000760,FA26:E 00000760,001-000-LE,lecture,Jun-Kun Wang,210,,class,R,Thursday,,8:00am,9:20am,MOS,MOS 0113,0,0
FA26,DSC,040A,DSC 040A,Theor Fndtns of Data Sci I,LD,E 00000760,FA26:E 00000760,001-000-LE,lecture,Jun-Kun Wang,210,,class,T,Tuesday,,8:00am,9:20am,MOS,MOS 0113,0,0
FA26,DSC,040A,DSC 040A,Theor Fndtns of Data Sci I,LD,E 00000760,FA26:E 00000760,001-000-LE,lecture,Jun-Kun Wang,210,,final,T,Tuesday,2026-12-08,8:00am,10:59am,MOS,MOS 0113,0,0
FA26,DSC,040A,DSC 040A,Theor Fndtns of Data Sci I,LD,E 00000761,FA26:E 00000761,001-001-DI,discussion,Jun-Kun Wang,210,,class,F,Friday,,5:00pm,5:50pm,FAH,FAH 1301,0,0
FA26,DSC,040B,DSC 040B,Theor Fndtns of Data Sci II,LD,E 00000762,FA26:E 00000762,001-000-LE,lecture,Justin Eldridge,150,,class,R,Thursday,,3:30pm,4:50pm,MANDE,MANDE B-202,0,0
FA26,DSC,040B,DSC 040B,Theor Fndtns of Data Sci II,LD,E 00000762,FA26:E 00000762,001-000-LE,lecture,Justin Eldridge,150,,class,T,Tuesday,,3:30pm,4:50pm,MANDE,MANDE B-202,0,0
FA26,DSC,040B,DSC 040B,Theor Fndtns of Data Sci II,LD,E 00000762,FA26:E 00000762,001-000-LE,lecture,Justin Eldridge,150,,final,M,Monday,2026-12-07,3:00pm,5:59pm,MANDE,MANDE B-202,0,0
FA26,DSC,040B,DSC 040B,Theor Fndtns of Data Sci II,LD,E 00000763,FA26:E 00000763,001-001-DI,discussion,Justin Eldridge,150,,class,M,Monday,,4:00pm,4:50pm,MANDE,MANDE B-202,0,0
FA26,DSC,080,DSC 080,Practice of Data Science,LD,E 00000764,FA26:E 00000764,001-000-LE,lecture,Tauhidur Rahman,210,,class,R,Thursday,,6:30pm,7:50pm,FAH,FAH 1301,0,0
