term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,BGJC,204,BGJC 204,"Cellular & Moleculr Immunology",GR,EL00001025,FA26:EL00001025,001-000-SE,se,Li-Fan Lu,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGJC,215,BGJC 215,JC: Bio Ed Research,GR,EL00001026,FA26:EL00001026,001-000-SE,se,Ella Tour,10,,class,,,,tba,tba,tba,tba,0,1
FA26,BGSE,200,BGSE 200,Seminar in Biology,GR,EL00001027,FA26:EL00001027,001-000-SE,se,Ella Tour,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGSE,205,BGSE 205,Graduate Research Seminar,GR,E 00003326,FA26:E 00003326,001-000-SE,se,Andrew Muroyama,50,,class,T,Tuesday,,10:30am,11:50am,PACIF,PACIF 3500,0,0
FA26,BGSE,205,BGSE 205,Graduate Research Seminar,GR,E 00003327,FA26:E 00003327,003-000-SE,se,Alistair Russell,50,,class,T,Tuesday,,12:00pm,1:20pm,CNCB,CNCB SEM,0,0
FA26,BGSE,205,BGSE 205,Graduate Research Seminar,GR,E 00003328,FA26:E 00003328,004-000-SE,se,Elizabeth Villa,50,,class,T,Tuesday,,2:00pm,3:20pm,CNCB,CNCB SEM,0,0
FA26,BGSE,205,BGSE 205,Graduate Research Seminar,GR,E 00003329,FA26:E 00003329,005-000-SE,se,Byungkook Lim,50,,class,W,Wednesday,,12:30pm,1:50pm,CNCB,CNCB SEM,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001259,FA26:E 00001259,001-000-LE,lecture,Enfu Hui,115,,class,R,Thursday,,2:00pm,3:20pm,YORK,YORK 2622,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001259,FA26:E 00001259,001-000-LE,lecture,Enfu Hui,115,,class,T,Tuesday,,2:00pm,3:20pm,YORK,YORK 2622,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001259,FA26:E 00001259,001-000-LE,lecture,Enfu Hui,115,,midterm,S,Saturday,2026-10-17,10:30am,12:20pm,CENTR,CENTR 115,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001259,FA26:E 00001259,001-000-LE,lecture,Enfu Hui,115,,midterm,S,Saturday,2026-11-07,10:30am,12:20pm,CENTR,CENTR 115,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001259,FA26:E 00001259,001-000-LE,lecture,Enfu Hui,115,,final,S,Saturday,2026-12-05,11:30am,2:29pm,CENTR,CENTR 115,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00003685,FA26:E 00003685,001-001-DI,discussion,Enfu Hui,29,,class,M,Monday,,8:00am,8:50am,DIB,DIB 122,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00003686,FA26:E 00003686,001-002-DI,discussion,Enfu Hui,29,,class,M,Monday,,9:00am,9:50am,DIB,DIB 122,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00003687,FA26:E 00003687,001-003-DI,discussion,Enfu Hui,29,,class,W,Wednesday,,3:00pm,3:50pm,RWAC,RWAC 0103,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00003688,FA26:E 00003688,001-004-DI,discussion,Enfu Hui,28,,class,W,Wednesday,,4:00pm,4:50pm,RWAC,RWAC 0103,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001260,FA26:E 00001260,002-000-LE,lecture,Enfu Hui,115,,class,R,Thursday,,9:30am,10:50am,CENTR,CENTR 115,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001260,FA26:E 00001260,002-000-LE,lecture,Enfu Hui,115,,class,T,Tuesday,,9:30am,10:50am,CENTR,CENTR 115,0,0
FA26,BIBC,100,BIBC 100,Structural Biochemistry,UD,E 00001260,FA26:E 00001260,002-000-LE,lecture,Enfu Hui,115,,midterm,S,Saturday,2026-10-17,10:30am,12:20pm,CENTR,CENTR 119,0,0
