term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002328,FA26:E 00002328,010-002-TU,tu,Sachiko Kamioka,15,,class,F,Friday,,1:00pm,1:50pm,HSS,HSS 1128B,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002328,FA26:E 00002328,010-002-TU,tu,Sachiko Kamioka,15,,class,M,Monday,,1:00pm,1:50pm,HSS,HSS 1128B,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002328,FA26:E 00002328,010-002-TU,tu,Sachiko Kamioka,15,,class,W,Wednesday,,1:00pm,1:50pm,HSS,HSS 1128B,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002309,FA26:E 00002309,011-000-LE,lecture,Kayoko Ross,25,,class,R,Thursday,,2:00pm,3:20pm,CENTR,CENTR 201,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002309,FA26:E 00002309,011-000-LE,lecture,Kayoko Ross,25,,class,T,Tuesday,,2:00pm,3:20pm,CENTR,CENTR 201,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002309,FA26:E 00002309,011-000-LE,lecture,Kayoko Ross,25,,final,R,Thursday,2026-12-10,3:00pm,5:59pm,CENTR,CENTR 201,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002329,FA26:E 00002329,011-001-TU,tu,Kayoko Ross,25,,class,F,Friday,,1:00pm,1:50pm,YORK,YORK 4050A,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002329,FA26:E 00002329,011-001-TU,tu,Kayoko Ross,25,,class,M,Monday,,1:00pm,1:50pm,YORK,YORK 4050A,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002329,FA26:E 00002329,011-001-TU,tu,Kayoko Ross,25,,class,W,Wednesday,,1:00pm,1:50pm,YORK,YORK 4050A,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002310,FA26:E 00002310,012-000-LE,lecture,Rie Maruyama,30,,class,R,Thursday,,2:00pm,3:20pm,CENTR,CENTR 203,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002310,FA26:E 00002310,012-000-LE,lecture,Rie Maruyama,30,,class,T,Tuesday,,2:00pm,3:20pm,CENTR,CENTR 203,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002310,FA26:E 00002310,012-000-LE,lecture,Rie Maruyama,30,,final,R,Thursday,2026-12-10,3:00pm,5:59pm,CENTR,CENTR 203,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002330,FA26:E 00002330,012-001-TU,tu,Rie Maruyama,15,,class,F,Friday,,2:00pm,2:50pm,HSS,HSS 1128B,0,0
FA26,JAPN,010A,JAPN 010A,First Year Japanese I,LD,E 00002330,FA26:E 00002330,012-001-TU,tu,Rie Maruyama,15,,class,M,Monday,,2:00pm,2:50pm,HSS,HSS 1128B,0,0
