term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,ECE,299,ECE 299,Research,GR,EL00001774,FA26:EL00001774,058-000-IN,in,,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001775,FA26:EL00001775,059-000-IN,in,Gal Mishne,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001776,FA26:EL00001776,060-000-IN,in,Karcher Morris,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001777,FA26:EL00001777,061-000-IN,in,,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001778,FA26:EL00001778,062-000-IN,in,Frederic Harris,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001779,FA26:EL00001779,063-000-IN,in,Yuanyuan Shi,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001780,FA26:EL00001780,064-000-IN,in,Yang Zheng,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001781,FA26:EL00001781,065-000-IN,in,Yatish Turakhia,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001782,FA26:EL00001782,066-000-IN,in,Mingu Kang,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001783,FA26:EL00001783,067-000-IN,in,,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001784,FA26:EL00001784,068-000-IN,in,Abdoulaye Ndao,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001785,FA26:EL00001785,069-000-IN,in,Parinaz Naghizadeh,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001786,FA26:EL00001786,070-000-IN,in,Rajeev Sahay,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001787,FA26:EL00001787,071-000-IN,in,Jorge Poveda Fonseca,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,299,ECE 299,Research,GR,EL00001788,FA26:EL00001788,072-000-IN,in,Yiorgos Makris,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001789,FA26:EL00001789,001-000-IN,in,Curt Schurgers,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001790,FA26:EL00001790,002-000-IN,in,Saharnaz Baghdadchi,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001791,FA26:EL00001791,003-000-IN,in,Siavash Mirarab,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001792,FA26:EL00001792,004-000-IN,in,Yang Zheng,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001793,FA26:EL00001793,005-000-IN,in,Karcher Morris,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001794,FA26:EL00001794,006-000-IN,in,Kenneth Zeger,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001795,FA26:EL00001795,007-000-IN,in,Drew Hall,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001796,FA26:EL00001796,008-000-IN,in,Gabriel Rebeiz,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001797,FA26:EL00001797,009-000-IN,in,Farinaz Koushanfar,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001798,FA26:EL00001798,010-000-IN,in,Jose Unpingco,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001799,FA26:EL00001799,011-000-IN,in,Tzu-Chien Hsueh,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECE,501,ECE 501,Teaching,GR,EL00001800,FA26:EL00001800,012-000-IN,in,Mingu Kang,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000890,FA26:E 00000890,001-000-LE,lecture,Steven Levkoff,300,,class,R,Thursday,,11:00am,12:20pm,JEANN,JEANN AUD,0,0
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000890,FA26:E 00000890,001-000-LE,lecture,Steven Levkoff,300,,class,T,Tuesday,,11:00am,12:20pm,JEANN,JEANN AUD,0,0
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000890,FA26:E 00000890,001-000-LE,lecture,Steven Levkoff,300,,final,S,Saturday,2026-12-12,8:00am,10:59am,JEANN,JEANN AUD,0,0
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000894,FA26:E 00000894,001-001-DI,discussion,Steven Levkoff,60,,class,M,Monday,,4:00pm,4:50pm,CSB,CSB 001,0,0
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000895,FA26:E 00000895,001-002-DI,discussion,Steven Levkoff,60,,class,M,Monday,,5:00pm,5:50pm,CSB,CSB 002,0,0
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000896,FA26:E 00000896,001-003-DI,discussion,Steven Levkoff,60,,class,M,Monday,,6:00pm,6:50pm,CSB,CSB 002,0,0
FA26,ECON,001,ECON 001,Principles of Microeconomics,LD,E 00000897,FA26:E 00000897,001-004-DI,discussion,Steven Levkoff,60,,class,M,Monday,,7:00pm,7:50pm,CSB,CSB 002,0,0
