term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003693,FA26:EL00003693,112-000-IN,in,Dominik Wodarz,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003711,FA26:EL00003711,113-000-IN,in,Deborah Yelon,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003689,FA26:EL00003689,114-000-IN,in,Eugene Yeo,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003688,FA26:EL00003688,117-000-IN,in,Ye Zheng,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003785,FA26:EL00003785,118-000-IN,in,Elina Zuniga,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003904,FA26:EL00003904,119-000-IN,in,Jamie Blum,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003822,FA26:EL00003822,120-000-IN,in,Richard Daneman,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003801,FA26:EL00003801,121-000-IN,in,Nick Hollon,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003857,FA26:EL00003857,122-000-IN,in,Juliana Idoyaga,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003699,FA26:EL00003699,123-000-IN,in,Lucia Strader,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,BGGN,299,BGGN 299,Thesis Research in Biology,GR,EL00003824,FA26:EL00003824,124-000-IN,in,Justin Trotter,9999,,class,,,,tba,tba,tba,tba,0,1
