term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,BICD,100,BICD 100,Genetics,UD,E 00001263,FA26:E 00001263,001-000-LE,lecture,Christopher Day,230,,class,F,Friday,,12:00pm,12:50pm,CTL,CTL 0125,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001263,FA26:E 00001263,001-000-LE,lecture,Christopher Day,230,,class,M,Monday,,12:00pm,12:50pm,CTL,CTL 0125,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001263,FA26:E 00001263,001-000-LE,lecture,Christopher Day,230,,class,W,Wednesday,,12:00pm,12:50pm,CTL,CTL 0125,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001263,FA26:E 00001263,001-000-LE,lecture,Christopher Day,230,,midterm,M,Monday,2026-11-02,7:00pm,8:50pm,CTL,CTL 0125,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001263,FA26:E 00001263,001-000-LE,lecture,Christopher Day,230,,final,R,Thursday,2026-12-10,11:30am,2:29pm,CTL,CTL 0125,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004028,FA26:E 00004028,001-001-DI,discussion,Christopher Day,57,,class,M,Monday,,4:00pm,4:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004029,FA26:E 00004029,001-002-DI,discussion,Christopher Day,57,,class,M,Monday,,5:00pm,5:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004030,FA26:E 00004030,001-003-DI,discussion,Christopher Day,58,,class,W,Wednesday,,2:00pm,2:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004031,FA26:E 00004031,001-004-DI,discussion,Christopher Day,58,,class,W,Wednesday,,3:00pm,3:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001264,FA26:E 00001264,002-000-LE,lecture,Zohreh Sharif Khodaei,230,,class,F,Friday,,9:00am,9:50am,PRICE,PRICE THTRE,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001264,FA26:E 00001264,002-000-LE,lecture,Zohreh Sharif Khodaei,230,,class,M,Monday,,9:00am,9:50am,PRICE,PRICE THTRE,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001264,FA26:E 00001264,002-000-LE,lecture,Zohreh Sharif Khodaei,230,,class,W,Wednesday,,9:00am,9:50am,PRICE,PRICE THTRE,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001264,FA26:E 00001264,002-000-LE,lecture,Zohreh Sharif Khodaei,230,,final,W,Wednesday,2026-12-09,8:00am,10:59am,PRICE,PRICE THTRE,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004024,FA26:E 00004024,002-001-DI,discussion,Zohreh Sharif Khodaei,57,,class,T,Tuesday,,9:00am,9:50am,CNCB,CNCB SEM,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004025,FA26:E 00004025,002-002-DI,discussion,Zohreh Sharif Khodaei,57,,class,T,Tuesday,,4:00pm,4:50pm,CNCB,CNCB SEM,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004026,FA26:E 00004026,002-003-DI,discussion,Zohreh Sharif Khodaei,58,,class,W,Wednesday,,4:00pm,4:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00004027,FA26:E 00004027,002-004-DI,discussion,Zohreh Sharif Khodaei,58,,class,T,Tuesday,,5:00pm,5:50pm,CNCB,CNCB SEM,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001265,FA26:E 00001265,003-000-LE,lecture,Jessica Rusert,230,,class,R,Thursday,,9:30am,10:50am,PETER,PETER 110,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001265,FA26:E 00001265,003-000-LE,lecture,Jessica Rusert,230,,class,T,Tuesday,,9:30am,10:50am,PETER,PETER 110,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001265,FA26:E 00001265,003-000-LE,lecture,Jessica Rusert,230,,final,R,Thursday,2026-12-10,8:00am,10:59am,PETER,PETER 110,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003855,FA26:E 00003855,003-001-DI,discussion,Jessica Rusert,57,,class,F,Friday,,8:00am,8:50am,COA,COA B27,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003856,FA26:E 00003856,003-002-DI,discussion,Jessica Rusert,57,,class,F,Friday,,9:00am,9:50am,COA,COA B27,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003857,FA26:E 00003857,003-003-DI,discussion,Jessica Rusert,58,,class,F,Friday,,2:00pm,2:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003858,FA26:E 00003858,003-004-DI,discussion,Jessica Rusert,58,,class,F,Friday,,3:00pm,3:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001266,FA26:E 00001266,004-000-LE,lecture,Jessica Rusert,230,,class,R,Thursday,,8:00am,9:20am,PETER,PETER 108,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001266,FA26:E 00001266,004-000-LE,lecture,Jessica Rusert,230,,class,T,Tuesday,,8:00am,9:20am,PETER,PETER 108,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00001266,FA26:E 00001266,004-000-LE,lecture,Jessica Rusert,230,,final,T,Tuesday,2026-12-08,8:00am,10:59am,PETER,PETER 108,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003859,FA26:E 00003859,004-001-DI,discussion,Jessica Rusert,57,,class,F,Friday,,12:00pm,12:50pm,COA,COA B27,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003860,FA26:E 00003860,004-002-DI,discussion,Jessica Rusert,57,,class,F,Friday,,1:00pm,1:50pm,COA,COA B27,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003861,FA26:E 00003861,004-003-DI,discussion,Jessica Rusert,58,,class,F,Friday,,4:00pm,4:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,100,BICD 100,Genetics,UD,E 00003862,FA26:E 00003862,004-004-DI,discussion,Jessica Rusert,58,,class,F,Friday,,5:00pm,5:50pm,PODEM,PODEM 1A18,0,0
FA26,BICD,110,BICD 110,Cell Biology,UD,E 00001267,FA26:E 00001267,001-000-LE,lecture,Amy Kiger,245,,class,R,Thursday,,2:00pm,3:20pm,MOS,MOS 0113,0,0
FA26,BICD,110,BICD 110,Cell Biology,UD,E 00001267,FA26:E 00001267,001-000-LE,lecture,Amy Kiger,245,,class,T,Tuesday,,2:00pm,3:20pm,MOS,MOS 0113,0,0
FA26,BICD,110,BICD 110,Cell Biology,UD,E 00001267,FA26:E 00001267,001-000-LE,lecture,Amy Kiger,245,,final,R,Thursday,2026-12-10,3:00pm,5:59pm,MOS,MOS 0113,0,0
FA26,BICD,110,BICD 110,Cell Biology,UD,E 00004114,FA26:E 00004114,001-001-DI,discussion,Amy Kiger,245,,class,M,Monday,,5:00pm,5:50pm,,,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00001268,FA26:E 00001268,001-000-LE,lecture,Michael Perry,292,,class,R,Thursday,,5:00pm,6:20pm,PETER,PETER 110,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00001268,FA26:E 00001268,001-000-LE,lecture,Michael Perry,292,,class,T,Tuesday,,5:00pm,6:20pm,PETER,PETER 110,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00001268,FA26:E 00001268,001-000-LE,lecture,Michael Perry,292,,final,F,Friday,2026-12-11,7:00pm,9:59pm,PETER,PETER 110,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00004118,FA26:E 00004118,001-001-DI,discussion,Michael Perry,73,,class,R,Thursday,,11:00am,11:50am,,,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00004119,FA26:E 00004119,001-002-DI,discussion,Michael Perry,73,,class,F,Friday,,1:00pm,1:50pm,,,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00004120,FA26:E 00004120,001-003-DI,discussion,Michael Perry,73,,class,M,Monday,,5:00pm,5:50pm,,,0,0
FA26,BICD,130,BICD 130,"Embryos, Genes, & Development",UD,E 00004121,FA26:E 00004121,001-004-DI,discussion,Michael Perry,73,,class,W,Wednesday,,12:00pm,12:50pm,,,0,0
FA26,BICD,140,BICD 140,Immunology,UD,E 00001269,FA26:E 00001269,001-000-LE,lecture,Elina Zuniga,192,,class,R,Thursday,,8:00am,9:20am,CENTR,CENTR 119,0,0
FA26,BICD,140,BICD 140,Immunology,UD,E 00001269,FA26:E 00001269,001-000-LE,lecture,Elina Zuniga,192,,class,T,Tuesday,,8:00am,9:20am,CENTR,CENTR 119,0,0
FA26,BICD,140,BICD 140,Immunology,UD,E 00001269,FA26:E 00001269,001-000-LE,lecture,Elina Zuniga,192,,final,T,Tuesday,2026-12-08,8:00am,10:59am,CENTR,CENTR 119,0,0
FA26,BICD,140,BICD 140,Immunology,UD,E 00004122,FA26:E 00004122,001-001-DI,discussion,Elina Zuniga,48,,class,F,Friday,,5:00pm,5:50pm,,,0,0
FA26,BICD,140,BICD 140,Immunology,UD,E 00004123,FA26:E 00004123,001-002-DI,discussion,Elina Zuniga,48,,class,M,Monday,,9:00am,9:50pm,,,0,0
FA26,BICD,140,BICD 140,Immunology,UD,E 00004124,FA26:E 00004124,001-003-DI,discussion,Elina Zuniga,48,,class,W,Wednesday,,12:00pm,12:50pm,,,0,0
